mean_degree,median_degree,mean_clustering,median_clustering,degree_C3,clustering_C3,degree_C4,clustering_C4,subject,epoch_idx
0.8445616268485638,0.6704559847250242,0.19717261904761904,0.0,0.8753230425965308,0.0,0.0,0.0,2,4
0.8483369738664595,0.44831852910935754,0.2458333333333333,0.0,0.0,0.0,0.4401273743885992,0.0,2,5
0.8263167403714428,0.43709216695171044,0.14367559523809523,0.0,0.0,0.0,0.0,0.0,2,6
0.8213677042746128,0.44662537576735517,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,2,7
0.8244473384882405,0.43968763934437227,0.1829861111111111,0.0,0.0,0.0,0.4271849741565354,0.0,2,8
0.8405318800243939,0.4482692406780681,0.21532738095238094,0.0,0.4443907826448377,0.0,0.43896508644442095,0.0,2,9
0.8118813137292445,0.44425491898736524,0.1790922619047619,0.0,0.0,0.0,0.42325917391438234,0.0,2,10
0.837985210416325,0.4475833516072768,0.19419642857142855,0.0,0.0,0.0,0.4258803615347278,0.0,2,11
0.8183632032700212,0.8520698157276622,0.290625,0.0,0.0,0.0,0.8348976302796063,1.0,2,12
0.7963351371055543,0.8193250479220622,0.18645833333333334,0.0,0.8326003416033363,1.0,0.0,0.0,2,13
0.8092371988775997,0.4549626790883395,0.1405607413419913,0.0,0.0,0.0,0.0,0.0,2,14
0.8713316185061083,0.9104314575162014,0.20260416666666667,0.0,0.0,0.0,0.9062105325876137,0.0,2,15
0.8567853285800535,0.45741887690979943,0.18854166666666666,0.0,0.4512537889610725,0.0,0.0,0.0,2,16
0.8711416065683472,0.6930717481786333,0.22395833333333334,0.0,0.0,0.0,0.0,0.0,2,17
0.8714547787442354,0.44949171259908,0.23266369047619048,0.0,0.0,0.0,0.0,0.0,2,18
0.8683251058466379,0.4705186627050645,0.23939732142857142,0.0,0.0,0.0,0.0,0.0,2,19
0.8674488671028249,0.9076880338900021,0.17864583333333334,0.0,0.0,0.0,0.4539734924472162,0.0,2,20
0.8201813939411983,0.4242093865200921,0.20200892857142858,0.0,0.41640738571998226,0.0,0.4159960764751993,0.0,2,21
0.8418769254721807,0.45279716528386377,0.17083333333333334,0.0,0.0,0.0,0.0,0.0,2,22
0.8468078376377507,0.8754041534501449,0.18072916666666664,0.0,0.4571282338187477,0.0,0.0,0.0,2,23
0.8729468228006543,0.9091741602166736,0.2645833333333333,0.0,0.0,0.0,0.0,0.0,2,24
0.8597949894663891,0.45654152861296116,0.258891369047619,0.0,0.8976488706492841,1.0,0.0,0.0,2,25
0.8259737061426788,0.8605273330038574,0.1703125,0.0,0.0,0.0,0.0,0.0,2,26
0.8782058340749674,0.4522599211939721,0.21130952380952384,0.0,0.46636826034822026,0.0,0.0,0.0,2,27
0.8356185881815371,0.6502835208345547,0.24427083333333333,0.0,0.0,0.0,0.4290767658513714,0.0,2,28
0.8488769317404589,0.8779100920908196,0.20803571428571427,0.0,0.0,0.0,0.43431925736457333,0.0,2,29
0.9048321028655405,0.23615182869968515,0.22798859126984128,0.0,0.0,0.0,0.0,0.0,3,0
0.8503704430483199,0.8792017303171122,0.24151785714285712,0.0,0.0,0.0,0.0,0.0,3,1
0.8997616393210198,0.0,0.24191468253968254,0.0,0.0,0.0,0.0,0.0,3,2
0.896311443689704,0.4690945902231787,0.1930059523809524,0.0,0.0,0.0,0.0,0.0,3,3
0.9049042868593808,0.4748416755493099,0.23077876984126983,0.0,0.0,0.0,0.0,0.0,3,4
0.8801743327324388,0.4875998271569596,0.2572916666666667,0.0,0.0,0.0,0.0,0.0,3,5
0.9068678641107566,0.4764466338333416,0.25022321428571426,0.0,0.0,0.0,0.0,0.0,3,6
0.9020125670672873,0.47367212746856585,0.18762400793650794,0.0,0.0,0.0,0.0,0.0,3,7
0.883767089913692,0.4669916534162061,0.23097718253968252,0.0,0.0,0.0,0.0,0.0,3,8
0.8796708422494719,0.4590515057978154,0.2463169642857143,0.0,0.0,0.0,0.0,0.0,3,9
0.9057264065373837,0.0,0.1800978535353535,0.0,0.0,0.0,0.0,0.0,3,10
0.8679650586695362,0.6972095550532308,0.2390625,0.0,0.0,0.0,0.0,0.0,3,11
0.8870198544946843,0.46069929981593394,0.21131290584415585,0.0,0.0,0.0,0.0,0.0,3,12
0.8402726309084113,0.8695476332073684,0.21718749999999998,0.0,0.0,0.0,0.0,0.0,3,13
0.8879144987707592,0.459640600001398,0.1890625,0.0,0.0,0.0,0.0,0.0,3,14
0.8209671384595243,0.422682328605121,0.1411830357142857,0.0,0.0,0.0,0.0,0.0,3,15
0.9025289706519279,0.46429730400993446,0.17351190476190476,0.0,0.0,0.0,0.0,0.0,3,16
0.8674217141573357,0.9021698932615518,0.2890625,0.0,0.0,0.0,0.0,0.0,3,17
0.9027195789509006,0.47334514814240103,0.23666914682539683,0.0,0.0,0.0,0.0,0.0,3,18
0.8971161650370627,0.4656777313974708,0.24836309523809524,0.0,0.0,0.0,0.0,0.0,3,19
0.8780312062560077,0.4545092678624277,0.2130952380952381,0.0,0.0,0.0,0.0,0.0,3,20
0.8777048520415986,0.47260664999284585,0.22972470238095236,0.0,0.0,0.0,0.0,0.0,3,21
0.876980579715881,0.45669513314817395,0.24464285714285713,0.0,0.0,0.0,0.0,0.0,3,22
0.8917799394705554,0.4622922141525139,0.22683644480519483,0.0,0.0,0.0,0.0,0.0,3,23
0.8832073550715527,0.47748896057369516,0.2230654761904762,0.0,0.0,0.0,0.0,0.0,3,24
0.8746152903810778,0.4617842202562643,0.1797247023809524,0.0,0.0,0.0,0.0,0.0,3,25
0.8973970603644095,0.4697871561460415,0.24206349206349206,0.0,0.0,0.0,0.0,0.0,3,26
0.8873897886575313,0.46003778794478684,0.1920386904761905,0.0,0.0,0.0,0.0,0.0,3,27
0.8816186434855093,0.4546513479950509,0.22517361111111112,0.0,0.0,0.0,0.0,0.0,3,28
0.8265534153774097,0.8593542735167633,0.23370535714285715,0.0,0.0,0.0,0.0,0.0,3,29
0.8243224287281623,0.41045061631319973,0.2798363095238095,0.0,0.41138466218181013,0.0,0.41045061631319973,0.0,4,0
0.83443926166861,0.4380254661928117,0.2537202380952381,0.0,0.8597963751196009,1.0,0.0,0.0,4,1
0.8156789227250615,0.4114962509084567,0.26387648809523806,0.0,0.0,0.0,0.40810148213617753,0.0,4,2
0.8019003785961989,0.8160460479553258,0.3267857142857143,0.0,0.0,0.0,1.2229484910048962,0.3333333333333333,4,3
0.7881431941051714,0.4049551232837769,0.2142485119047619,0.0,0.0,0.0,2.0664316290557974,0.6,4,4
0.7883339422407749,0.38497673045405567,0.31450892857142854,0.0,0.0,0.0,0.0,0.0,4,5
0.8264376932840942,0.43709379446367824,0.2571428571428571,0.0,0.42397363137206817,0.0,0.4163433993792076,0.0,4,6
0.8065736987575083,0.6163220488044633,0.29947916666666663,0.0,0.0,0.0,1.2499934677801947,0.0,4,7
0.7888256988669786,0.3913270985545741,0.28722718253968255,0.0,0.0,0.0,0.41267572544255376,0.0,4,8
0.7940466537224278,0.41683222224801286,0.2817708333333333,0.0,0.40511671047099057,0.0,0.38073535151893073,0.0,4,9
0.8099132907870158,0.2009086242563205,0.2316220238095238,0.0,1.2244247974228932,0.6666666666666666,0.41239894466032684,0.0,4,10
0.8373424173111608,0.47381444190999006,0.26304563492063493,0.0,0.0,0.0,0.0,0.0,4,11
0.7940792339451953,0.6148349339858014,0.2942708333333333,0.0,0.39244476607012563,0.0,0.0,0.0,4,12
0.8095608347117681,0.4013377270958691,0.25937499999999997,0.0,1.2352443645712237,0.3333333333333333,0.0,0.0,4,13
0.8153853014734209,0.4208796823016414,0.31659226190476186,0.0,0.42343654866741437,0.0,0.0,0.0,4,14
0.820821701616285,0.6360748799798127,0.24479166666666666,0.0,0.0,0.0,0.8639507452733417,0.0,4,15
0.7849691469930131,0.3993549023205224,0.2456845238095238,0.0,0.4070987205889795,0.0,2.7874143559855407,0.42857142857142855,4,16
0.8260842287413699,0.6377622636747875,0.26197916666666665,0.0,0.0,0.0,0.8579634537809968,0.0,4,17
0.7929559321032937,0.5854965984914956,0.3155505952380952,0.0,0.0,0.0,0.8259552341952376,1.0,4,18
0.8339981096726978,0.6741884213968413,0.2759672619047619,0.0,0.42562229847413596,0.0,0.42357893885937997,0.0,4,19
0.8045526333648473,0.4053419065921088,0.28761160714285716,0.0,0.4098484132051386,0.0,0.0,0.0,4,20
0.8422000204942925,0.8466247642900002,0.31398809523809523,0.0,0.0,0.0,0.0,0.0,4,21
0.7815949729480113,0.4255811613458098,0.32410714285714287,0.0,0.0,0.0,0.8022973924645673,1.0,4,22
0.810400781458434,0.41752579999427947,0.2819940476190476,0.0,0.45077540468791466,0.0,0.0,0.0,4,23
0.8374190117461475,0.43332836440471545,0.2499255952380952,0.0,0.0,0.0,0.0,0.0,4,24
0.7969654258508687,0.4207427464896827,0.25,0.0,0.0,0.0,0.3941638313780498,0.0,4,25
0.8408847638315036,0.45612635732098067,0.24992559523809524,0.0,0.0,0.0,0.43224592749671387,0.0,4,26
0.8390684813252574,0.47161115012289195,0.25096726190476193,0.0,0.0,0.0,0.8784986381216254,1.0,4,27
0.7966609235770622,0.42760557824707024,0.1953125,0.0,0.0,0.0,0.8117497591487584,0.0,4,28
0.7859824541894013,0.3864112062260008,0.2947172619047619,0.0,0.0,0.0,0.0,0.0,4,29
0.700913499081802,0.36438018103612513,0.1970238095238095,0.0,1.1259515442710735,0.6666666666666666,0.7273060453138108,0.0,5,0
0.6912689557550084,0.0,0.1796875,0.0,0.7233158443433765,0.0,0.0,0.0,5,1
0.6921238003753755,0.0,0.2433035714285714,0.0,0.6873456846103125,1.0,0.0,0.0,5,2
0.7235961697347375,0.1735262014203779,0.2303481240981241,0.0,0.7266452334870758,0.0,0.41374513073181873,0.0,5,3
0.7217702324966465,0.39255876208508406,0.21651785714285715,0.0,0.38872712508403756,0.0,0.39639039908613055,0.0,5,4
0.6944199920440617,0.37236686315196954,0.15639880952380952,0.0,1.386620587009581,0.16666666666666666,2.979502258915374,0.42857142857142855,5,5
0.7181395239476364,0.17321776738762065,0.20122767857142856,0.0,0.6976899393950395,0.0,0.7205209416134641,1.0,5,6
0.7003235959934677,0.3339383261668973,0.21566220238095238,0.0,0.7426473761605943,0.0,0.33691077537392244,0.0,5,7
0.6389606343363249,0.35368134023459263,0.18448660714285714,0.0,0.3518451448996076,0.0,0.9643850369564134,0.0,5,8
0.6887368310913107,0.34061083817167925,0.2035714285714286,0.0,1.4458351528817235,0.16666666666666666,1.467848943006159,0.5,5,9
0.6879556901562648,0.0,0.19996279761904762,0.0,1.5166508711434266,0.5,0.0,0.0,5,10
0.7214959304852027,0.17724198510372258,0.22302827380952384,0.0,0.0,0.0,0.7412372186430443,1.0,5,11
0.7408161478047733,0.0,0.22860863095238093,0.0,0.761446825352248,1.0,1.627680820951295,1.0,5,12
0.6861260934652221,0.33415494703426585,0.18668154761904762,0.0,0.0,0.0,0.0,0.0,5,13
0.714204147538269,0.3584031298072782,0.1601190476190476,0.0,1.9530313663515395,0.5,0.703939996784362,0.0,5,14
0.7049426420213307,0.3358380553829563,0.23743799603174603,0.0,0.3323376159692733,0.0,1.7851205248382653,0.9,5,15
0.7103111225719068,0.0,0.1476438492063492,0.0,0.0,0.0,0.35726277430710823,0.0,5,16
0.6933610834196327,0.1679692006749421,0.1683373917748918,0.0,1.9052846850055536,0.5,0.0,0.0,5,17
0.7537375666211181,0.3746060477212928,0.21964285714285714,0.0,1.6324860243842672,0.6666666666666666,0.7844424721067784,1.0,5,18
0.7687899210584979,0.37554375457005384,0.1668402777777778,0.0,1.9342038280139324,0.4,0.3751518389934539,0.0,5,19
0.7070639172301632,0.36414410029075384,0.24790426587301587,0.0,0.35940237717658013,0.0,0.0,0.0,5,20
0.6679644208504192,0.3344360439328433,0.1837921626984127,0.0,2.1389289009395207,0.3333333333333333,0.38276663240274883,0.0,5,21
0.7173610690649409,0.3570240858707143,0.2549107142857143,0.0,1.1951525705446335,0.0,0.7683610557094707,1.0,5,22
0.750164982506136,0.0,0.18296130952380954,0.0,2.8599266912243526,0.47619047619047616,0.0,0.0,5,23
0.7317542331598519,0.4049888476193702,0.20546875,0.0,0.7946869914179713,1.0,1.1769142459543043,0.6666666666666666,5,24
0.6756220285185534,0.3343541106089216,0.1993551587301587,0.0,0.3737921069696672,0.0,1.0298998048605137,1.0,5,25
0.6844560109863004,0.3370880783315193,0.19578373015873013,0.0,0.0,0.0,0.35116321874085027,0.0,5,26
0.6908953983815814,0.3546559823380605,0.20228174603174603,0.0,1.9199587736113317,0.5,0.407515063065606,0.0,5,27
0.7267103691848407,0.35425212592367517,0.16960565476190476,0.0,1.1510698338350436,0.6666666666666666,0.36235236705577945,0.0,5,28
0.7652555082972357,0.19146454144985744,0.20105406746031745,0.0,0.7958634351413999,0.0,0.8003073037489057,1.0,5,29
0.8877445436596252,0.49833381413753275,0.31693948412698414,0.0,0.0,0.0,0.0,0.0,6,0
0.8658249300854536,0.49904893146664525,0.3526041666666666,0.0,0.0,0.0,2.163750435932429,0.4,6,1
0.8821208596958902,0.498833953511574,0.35520833333333335,0.0,0.0,0.0,0.0,0.0,6,2
0.877279182396271,0.4989988322661054,0.30052083333333335,0.0,0.0,0.0,0.0,0.0,6,3
0.8525064250250575,0.4985757210712899,0.34374999999999994,0.0,0.0,0.0,0.0,0.0,6,4
0.8663432795307529,0.49876239483667906,0.3328125,0.0,0.0,0.0,0.0,0.0,6,5
0.898730324897685,0.49860586978358745,0.3327380952380952,0.0,0.0,0.0,0.0,0.0,6,6
0.8783316774130991,0.4987738066727184,0.36078869047619044,0.0,0.0,0.0,0.0,0.0,6,7
0.8974620012069527,0.49897530550685126,0.3213541666666667,0.0,0.0,0.0,0.454814672087066,0.0,6,8
0.8611283762843065,0.8322412377083306,0.4296875,0.16666666666666666,0.0,0.0,0.4204793181689233,0.0,6,9
0.857914405015449,0.6745465393794451,0.37916666666666665,0.0,0.0,0.0,0.0,0.0,6,10
0.863853960143607,0.8289496906631005,0.36197916666666663,0.0,0.4247574245128064,0.0,0.4282658553630979,0.0,6,11
0.8894940116540855,0.4984904679586991,0.30520833333333336,0.0,0.8854365702733147,0.0,0.44420394631172966,0.0,6,12
0.8686757464314974,0.49811396941987574,0.3677083333333333,0.0,0.0,0.0,0.0,0.0,6,13
0.8671106713722654,0.49840208026871347,0.33340773809523805,0.0,0.0,0.0,0.0,0.0,6,14
0.8839177586419011,0.499121206440571,0.35625,0.0,0.0,0.0,0.0,0.0,6,15
0.8802466377484752,0.6794910066230198,0.4145833333333333,0.05,0.0,0.0,0.0,0.0,6,16
0.8757363282523494,0.4971227823578668,0.3078869047619047,0.0,0.0,0.0,0.0,0.0,6,17
0.8742544562053234,0.49946803266446627,0.35711805555555554,0.0,0.42907112646894896,0.0,0.0,0.0,6,18
0.8814468001541093,0.49918779071608593,0.365625,0.0,0.0,0.0,0.0,0.0,6,19
0.836783307659207,0.811713797875081,0.4067708333333333,0.26666666666666666,0.0,0.0,1.1876759591445172,0.3333333333333333,6,20
0.8696347890130649,0.4988783617243552,0.39531249999999996,0.0,0.0,0.0,0.0,0.0,6,21
0.8638717478042872,0.49893832649428854,0.39739583333333334,0.0,0.0,0.0,0.0,0.0,6,22
0.874062933639101,0.4993824301817435,0.36354166666666665,0.0,0.0,0.0,0.4473789372190371,0.0,6,23
0.8778346148933532,0.4961130247034165,0.3213541666666667,0.0,0.0,0.0,0.0,0.0,6,24
0.8870408437621351,0.4975098053669757,0.33697916666666666,0.0,0.0,0.0,0.0,0.0,6,25
0.8747228570094221,0.4987785470238758,0.36979166666666663,0.0,0.0,0.0,0.0,0.0,6,26
0.8790514555236877,0.49917293109728694,0.3377232142857143,0.0,0.0,0.0,0.0,0.0,6,27
0.8884222658018408,0.4988068408841754,0.3469494047619047,0.0,0.0,0.0,0.0,0.0,6,28
0.8728046445541645,0.4986815940825014,0.3770833333333333,0.0,0.0,0.0,0.0,0.0,6,29
0.8964096451563756,0.49951090325319397,0.3494791666666667,0.0,0.45526868864509107,0.0,0.49664015752845275,0.0,7,0
0.867664277712751,0.4964142850064461,0.21086309523809527,0.0,0.0,0.0,0.4964142850064461,0.0,7,1
0.8838930966977161,0.49870937833140655,0.2862723214285714,0.0,0.9171889309716711,0.0,0.49870937833140655,0.0,7,2
0.8717131790049126,0.8971762009170912,0.3734375,0.0,0.0,0.0,0.49880159292196785,0.0,7,3
0.8723598085637853,0.49943818944446294,0.35416666666666663,0.0,0.46982442526550455,0.0,0.49919151806930256,0.0,7,4
0.872376893251931,0.888966407281423,0.34427083333333336,0.0,0.9056051583611858,1.0,0.49940063773729676,0.0,7,5
0.8776048883954003,0.8976962790439232,0.3125,0.0,0.9079796846737095,1.0,0.49876708870045516,0.0,7,6
0.9022052970040915,0.49975284475142256,0.32950148809523805,0.0,0.4647759763960133,0.0,0.49962174336077897,0.0,7,7
0.9068577951297876,0.49944037117788587,0.33883928571428573,0.0,0.0,0.0,0.4991781833838125,0.0,7,8
0.893836725376701,0.4995457246413497,0.3359375,0.0,0.0,0.0,0.4989157689832327,0.0,7,9
0.9180150093650501,0.49971578943706496,0.30868055555555557,0.0,0.0,0.0,0.4995946381221964,0.0,7,10
0.8957805543863517,0.4995426757366586,0.3241815476190476,0.0,0.0,0.0,0.499429431822414,0.0,7,11
0.8858870236570692,0.4993730137639968,0.3359375,0.0,0.0,0.0,0.4982707826956086,0.0,7,12
0.8994357269059818,0.4994499590601423,0.3771577380952381,0.0,0.0,0.0,0.4994499590601423,0.0,7,13
0.8905679681057992,0.49959493649329473,0.3556423611111111,0.0,0.46444677049001193,0.0,0.49925049473953076,0.0,7,14
0.896105030818741,0.918936289321462,0.31666666666666665,0.0,0.4707133664454211,0.0,0.4992687691678594,0.0,7,15
0.8966966860156165,0.49961067341165255,0.3213541666666666,0.0,0.0,0.0,0.49936350134907054,0.0,7,16
0.9043019664657712,0.49926613747654164,0.33694196428571427,0.0,0.0,0.0,1.885659869945891,1.0,7,17
0.9085650269557538,0.4997248629390797,0.31729910714285714,0.0,0.0,0.0,0.4996262260431273,0.0,7,18
0.906694772712151,0.4994665431777971,0.34843749999999996,0.0,0.0,0.0,0.4994665431777971,0.0,7,19
0.8980793082583803,0.49952234132717643,0.30833333333333335,0.0,0.0,0.0,0.49931158317726054,0.0,7,20
0.8914853101684217,0.700487163350763,0.2968005952380952,0.0,0.0,0.0,0.9453428485294413,1.0,7,21
0.8807353122770678,0.49905463829999885,0.3558779761904762,0.0,0.0,0.0,0.4989412681777651,0.0,7,22
0.9015775941457278,0.4997604848382119,0.3380208333333333,0.0,0.0,0.0,0.49928207048653056,0.0,7,23
0.909999370720161,0.4765251023390026,0.33281249999999996,0.0,0.0,0.0,0.4997227318955542,0.0,7,24
0.9092715691005584,0.4994007078315207,0.30628720238095236,0.0,0.0,0.0,0.4994007078315207,0.0,7,25
0.902031948702137,0.49973812586657995,0.3129340277777778,0.0,0.0,0.0,0.4997342200898843,0.0,7,26
0.9062552150897089,0.7160416711890463,0.3744791666666667,0.0,0.0,0.0,0.4996630668257049,0.0,7,27
0.9133834885860665,0.48256797027873977,0.23660714285714285,0.0,0.0,0.0,0.4995453932278063,0.0,7,28
0.9067702675273819,0.49973417042654167,0.2623511904761905,0.0,0.0,0.0,0.49973417042654167,0.0,7,29
0.8843164901111122,0.46548857804796384,0.29598214285714286,0.0,0.46819838955744064,0.0,0.4561315036890909,0.0,8,0
0.8566280418205082,0.8891860499353013,0.3364583333333333,0.0,0.4259712825215977,0.0,0.0,0.0,8,1
0.8709610246728656,0.4418599718264695,0.24955357142857143,0.0,0.0,0.0,0.0,0.0,8,2
0.8441932370713155,0.8692656565552563,0.33854166666666663,0.0,0.0,0.0,0.0,0.0,8,3
0.8474998806539906,0.44540706982211736,0.25416666666666665,0.0,0.0,0.0,0.42859460157981066,0.0,8,4
0.8260546796621753,0.801340597951097,0.2644345238095238,0.0,0.8286387445619554,0.0,0.0,0.0,8,5
0.8658218094098493,0.4474770505744389,0.2575272817460318,0.0,0.0,0.0,0.0,0.0,8,6
0.8687909705763305,0.6845353794918017,0.3020833333333333,0.0,0.0,0.0,0.4392570385114336,0.0,8,7
0.8678184786101683,0.4730682971892414,0.2885416666666667,0.0,0.0,0.0,0.0,0.0,8,8
0.855912434846146,0.8744721995209501,0.3014880952380952,0.0,0.0,0.0,0.42859971424081317,0.0,8,9
0.838483894212317,0.864128162889491,0.3166666666666667,0.0,0.0,0.0,0.0,0.0,8,10
0.8624768317307963,0.8827518444675246,0.3104166666666667,0.0,0.43943268090613014,0.0,0.0,0.0,8,11
0.8653820853377416,0.8793023882776577,0.33824404761904764,0.0,0.0,0.0,0.0,0.0,8,12
0.8741934534169159,0.46817877419708415,0.3953125,0.0,0.0,0.0,0.0,0.0,8,13
0.8226771794712164,0.8304491413477074,0.3515625,0.15,0.0,0.0,0.0,0.0,8,14
0.8547749168693392,0.8610597189982268,0.36666666666666664,0.08333333333333333,0.0,0.0,0.0,0.0,8,15
0.8949356195841496,0.9343842784140705,0.36666666666666664,0.2,0.0,0.0,0.0,0.0,8,16
0.8520922568804818,0.8635854141129427,0.34531249999999997,0.0,0.0,0.0,0.0,0.0,8,17
0.8655512155664734,0.8856717268727189,0.3119047619047619,0.0,0.0,0.0,0.4556705739235239,0.0,8,18
0.8364253064218619,0.8374101104462766,0.34375,0.0,0.0,0.0,0.0,0.0,8,19
0.8632320943571516,0.6715054283381339,0.2817708333333333,0.0,0.0,0.0,0.0,0.0,8,20
0.8425602932308006,0.8745704703128647,0.36302083333333335,0.08333333333333333,0.8604686483614266,1.0,0.0,0.0,8,21
0.8651969071040435,0.46513307412840194,0.2895833333333333,0.0,0.0,0.0,0.0,0.0,8,22
0.8578588349839382,0.8757124935546647,0.3052083333333333,0.0,0.0,0.0,0.0,0.0,8,23
0.8911117613656494,0.46200833036392175,0.2644345238095238,0.0,0.0,0.0,0.0,0.0,8,24
0.8480048483055608,0.4416740590728667,0.278422619047619,0.0,0.0,0.0,0.0,0.0,8,25
0.8600775804452521,0.45618235681915126,0.3484375,0.0,0.0,0.0,0.0,0.0,8,26
0.8434354294628625,0.8733048437012424,0.3421875,0.0,0.0,0.0,0.42593169947461446,0.0,8,27
0.8650110560189173,0.8926230847525107,0.3427083333333333,0.0,0.4433091181050438,0.0,0.4376215424061627,0.0,8,28
0.8413840212974215,0.4400180143927436,0.2784970238095238,0.0,0.4168580194756411,0.0,0.8722148817134292,0.0,8,29
0.8108734669498472,0.44688751836962837,0.20744047619047618,0.0,0.846424969567638,1.0,1.6584197031118135,0.16666666666666666,9,0
0.821367586782649,0.434845484793282,0.20156249999999998,0.0,0.4208877696379403,0.0,0.0,0.0,9,1
0.8162953307873653,0.46237809122827767,0.20587797619047618,0.0,0.0,0.0,0.44436480632423475,0.0,9,2
0.8329379990640157,0.6539940338146168,0.26398809523809524,0.0,0.0,0.0,1.7557467998302736,0.5,9,3
0.8326409854126103,0.4339589151208711,0.23571428571428574,0.0,0.0,0.0,0.8779591185642895,0.0,9,4
0.8126674219794029,0.8262896569890305,0.20398065476190474,0.0,0.0,0.0,1.7155567020403366,0.3333333333333333,9,5
0.8273373959729642,0.4521105564342741,0.21447172619047616,0.0,0.0,0.0,0.43676620272147654,0.0,9,6
0.8080166045980304,0.8277135222398664,0.23660714285714285,0.0,1.3286788536113077,1.0,1.297521522848463,0.3333333333333333,9,7
0.8318577831202172,0.45800592072225677,0.18215525793650794,0.0,0.0,0.0,0.0,0.0,9,8
0.8243851262463135,0.4385108229071959,0.2075892857142857,0.0,0.43510592080476,0.0,0.4113391962526954,0.0,9,9
0.8211381688656663,0.8432977870398104,0.20729166666666668,0.0,0.843160737693258,0.0,0.8375539388473694,0.0,9,10
0.8302069185908176,0.8818197494145152,0.30119047619047623,0.0,0.0,0.0,0.4383497461084719,0.0,9,11
0.7983323947326014,0.45133285881442176,0.19641617063492064,0.0,0.39860562790215026,0.0,1.2349820495565313,0.3333333333333333,9,12
